right_hip_roll,right_hip_pitch,right_knee,left_hip_roll,left_hip_pitch,left_knee,torso,left_hip_yaw,right_hip_yaw,left_ankle,right_ankle,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow
0.065923,-0.453226,0.953312,-0.063763,-0.447114,0.958430,0.002445,-0.002166,0.012716,-0.550301,-0.532013,0.336552,0.000838,0.016803,0.002358,0.338090,0.017224,-0.023903,0.020187
0.065822,-0.453465,0.953384,-0.063666,-0.447328,0.958734,0.002441,-0.002162,0.012696,-0.550183,-0.531957,0.336697,0.000836,0.016698,0.002335,0.338191,0.017170,-0.023807,0.020137
0.065705,-0.453686,0.953465,-0.063552,-0.447542,0.959027,0.002421,-0.002142,0.012677,-0.550010,-0.531915,0.336869,0.000842,0.016574,0.002331,0.338279,0.017110,-0.023731,0.020086
0.065621,-0.453924,0.953547,-0.063438,-0.447856,0.959308,0.002417,-0.002156,0.012658,-0.549735,-0.531852,0.337027,0.000820,0.016450,0.002328,0.338373,0.017029,-0.023635,0.020036
0.065521,-0.454227,0.953629,-0.063307,-0.448236,0.959631,0.002397,-0.002152,0.012638,-0.549304,-0.531804,0.337233,0.000832,0.016365,0.002344,0.338468,0.016928,-0.023579,0.019985
0.065437,-0.454547,0.953721,-0.063160,-0.448714,0.959984,0.002393,-0.002149,0.012619,-0.548684,-0.531762,0.337438,0.000824,0.016262,0.002340,0.338555,0.016806,-0.023524,0.019935
0.065319,-0.454866,0.953802,-0.063030,-0.449324,0.960335,0.002373,-0.002146,0.012599,-0.547888,-0.531706,0.337677,0.000823,0.016178,0.002317,0.338664,0.016617,-0.023428,0.019904
0.065235,-0.455250,0.953884,-0.062866,-0.450131,0.960676,0.002352,-0.002142,0.012597,-0.547108,-0.531650,0.337916,0.000822,0.016094,0.002333,0.338765,0.016367,-0.023353,0.019854
0.065118,-0.455683,0.953965,-0.062703,-0.451167,0.960954,0.002332,-0.002123,0.012577,-0.546282,-0.531595,0.338127,0.000821,0.015991,0.002310,0.338866,0.016159,-0.023278,0.019804
0.065017,-0.456181,0.954047,-0.062507,-0.452085,0.961303,0.002329,-0.002119,0.012558,-0.545534,-0.531553,0.338358,0.000819,0.015868,0.002287,0.338961,0.015938,-0.023203,0.019773
0.064917,-0.456760,0.954138,-0.062311,-0.452885,0.961672,0.002325,-0.002116,0.012538,-0.544740,-0.531497,0.338595,0.000818,0.015785,0.002322,0.339062,0.015643,-0.023108,0.019723
0.064816,-0.457469,0.954230,-0.062100,-0.453699,0.962113,0.002321,-0.002113,0.012519,-0.544036,-0.531441,0.338886,0.000823,0.015702,0.002299,0.339156,0.015112,-0.023033,0.019692
0.064715,-0.458209,0.954322,-0.061888,-0.454625,0.962521,0.002318,-0.002093,0.012483,-0.543233,-0.531379,0.339231,0.000815,0.015541,0.002276,0.339251,0.014563,-0.022920,0.019662
0.064615,-0.458750,0.954413,-0.061660,-0.455550,0.962897,0.002314,-0.002090,0.012463,-0.542379,-0.531330,0.339615,0.000814,0.015381,0.002312,0.339352,0.014070,-0.022806,0.019651
0.064498,-0.459306,0.954484,-0.061450,-0.456553,0.963252,0.002327,-0.002070,0.012444,-0.541352,-0.531281,0.340071,0.000813,0.015202,0.002269,0.339440,0.013510,-0.022751,0.019601
0.064413,-0.459746,0.954555,-0.061256,-0.457292,0.963596,0.002356,-0.002083,0.012408,-0.540563,-0.531226,0.340608,0.000805,0.015004,0.002285,0.339528,0.012946,-0.022619,0.019551
0.064313,-0.460103,0.954637,-0.061013,-0.457832,0.963857,0.002352,-0.002080,0.012389,-0.540078,-0.531177,0.341209,0.000797,0.014883,0.002281,0.339622,0.012490,-0.022468,0.019520
0.064196,-0.460426,0.954718,-0.060869,-0.458273,0.964199,0.002365,-0.002060,0.012353,-0.539848,-0.531128,0.341903,0.000802,0.014686,0.002278,0.339723,0.012203,-0.022278,0.019509
0.064046,-0.460716,0.954799,-0.060741,-0.458583,0.964509,0.002361,-0.002074,0.012318,-0.539785,-0.531066,0.342635,0.000814,0.014528,0.002294,0.339824,0.011964,-0.022185,0.019440
0.063897,-0.460957,0.954900,-0.060629,-0.458892,0.964728,0.002358,-0.002054,0.012266,-0.539723,-0.531017,0.343265,0.000813,0.014351,0.002251,0.339919,0.011705,-0.022035,0.019390
0.063699,-0.461197,0.954981,-0.060550,-0.459167,0.964874,0.002386,-0.002099,0.012246,-0.539660,-0.530969,0.344080,0.000819,0.014252,0.002248,0.340013,0.011573,-0.021962,0.019379
0.063453,-0.461452,0.955093,-0.060454,-0.459345,0.964950,0.002383,-0.002080,0.012211,-0.539591,-0.530920,0.344852,0.000811,0.014076,0.002244,0.340108,0.011502,-0.021870,0.019329
0.063207,-0.461756,0.955174,-0.060391,-0.459555,0.965046,0.002363,-0.002125,0.012208,-0.539536,-0.530871,0.345623,0.000803,0.013977,0.002260,0.340216,0.011437,-0.021758,0.019279
0.062897,-0.462123,0.955275,-0.060296,-0.459748,0.965131,0.002359,-0.002138,0.012172,-0.539460,-0.530822,0.346450,0.000815,0.013840,0.002237,0.340350,0.011380,-0.021647,0.019211
0.062588,-0.462457,0.955356,-0.060217,-0.459909,0.965217,0.002371,-0.002151,0.012153,-0.539411,-0.530767,0.347229,0.000813,0.013761,0.002253,0.340504,0.011302,-0.021575,0.019180
0.062360,-0.462871,0.955437,-0.060121,-0.460101,0.965302,0.002368,-0.002163,0.012134,-0.539335,-0.530718,0.347874,0.000806,0.013644,0.002268,0.340644,0.011198,-0.021484,0.019131
0.062052,-0.463300,0.955517,-0.059994,-0.460293,0.965377,0.002348,-0.002144,0.012099,-0.539272,-0.530650,0.348695,0.000811,0.013546,0.002227,0.340850,0.011036,-0.021411,0.019119
0.061745,-0.463696,0.955578,-0.059898,-0.460533,0.965452,0.002344,-0.002124,0.012063,-0.539210,-0.530581,0.349501,0.000803,0.013505,0.002242,0.341089,0.010834,-0.021320,0.019070
0.061438,-0.464074,0.955659,-0.059755,-0.460740,0.965507,0.002356,-0.002105,0.012028,-0.539148,-0.530493,0.350219,0.000808,0.013389,0.002258,0.341393,0.010679,-0.021229,0.019040
0.061180,-0.464355,0.955720,-0.059596,-0.460947,0.965592,0.002337,-0.002102,0.011993,-0.539092,-0.530385,0.350849,0.000800,0.013330,0.002235,0.341703,0.010596,-0.021158,0.018971
0.060970,-0.464684,0.955800,-0.059405,-0.461153,0.965677,0.002333,-0.002082,0.011974,-0.539023,-0.530258,0.351308,0.000799,0.013271,0.002213,0.342052,0.010572,-0.021048,0.018922
0.060841,-0.464964,0.955871,-0.059214,-0.461343,0.965772,0.002329,-0.002063,0.011954,-0.538960,-0.530118,0.351745,0.000785,0.013212,0.002209,0.342517,0.010549,-0.020958,0.018835
0.060743,-0.465227,0.955942,-0.058944,-0.461548,0.965867,0.002310,-0.002092,0.011951,-0.538898,-0.529998,0.352162,0.000797,0.013134,0.002224,0.342995,0.010519,-0.020905,0.018711
0.060662,-0.465442,0.956032,-0.058626,-0.461689,0.965961,0.002194,-0.002041,0.011948,-0.538842,-0.529872,0.352435,0.000782,0.013075,0.002202,0.343627,0.010502,-0.020853,0.018643
0.060596,-0.465672,0.956103,-0.058246,-0.461846,0.966085,0.002048,-0.002021,0.011945,-0.538773,-0.529765,0.352778,0.000794,0.013054,0.002198,0.344278,0.010472,-0.020763,0.018500
0.060498,-0.465854,0.956164,-0.057820,-0.461955,0.966209,0.001934,-0.002034,0.011925,-0.538704,-0.529659,0.353081,0.000786,0.013033,0.002214,0.345043,0.010449,-0.020711,0.018395
0.060432,-0.466036,0.956254,-0.057347,-0.462016,0.966333,0.001867,-0.002031,0.011922,-0.538648,-0.529566,0.353384,0.000785,0.012937,0.002191,0.345826,0.010406,-0.020659,0.018197
0.060319,-0.466154,0.956345,-0.056985,-0.462078,0.966457,0.001849,-0.002012,0.011887,-0.538579,-0.529479,0.353641,0.000784,0.012916,0.002188,0.346477,0.010376,-0.020625,0.018111
0.060221,-0.466256,0.956415,-0.056530,-0.462155,0.966600,0.001877,-0.002008,0.011868,-0.538517,-0.529399,0.353987,0.000782,0.012839,0.002184,0.347243,0.010295,-0.020573,0.018082
0.060124,-0.466342,0.956486,-0.056124,-0.462185,0.966713,0.001921,-0.002021,0.011848,-0.538461,-0.529319,0.354320,0.000788,0.012818,0.002181,0.347942,0.010162,-0.020521,0.018071
0.060026,-0.466381,0.956566,-0.055718,-0.462246,0.966816,0.001934,-0.002002,0.011798,-0.538392,-0.529258,0.354594,0.000773,0.012760,0.002177,0.348625,0.010010,-0.020469,0.018042
0.059913,-0.466420,0.956666,-0.055314,-0.462307,0.966909,0.001946,-0.001999,0.011763,-0.538323,-0.529198,0.354874,0.000779,0.012721,0.002192,0.349295,0.009807,-0.020380,0.018050
0.059815,-0.466459,0.956776,-0.054941,-0.462384,0.967002,0.001959,-0.002011,0.011744,-0.538241,-0.529118,0.355134,0.000771,0.012645,0.002170,0.349878,0.009656,-0.020273,0.018002
0.059718,-0.466514,0.956896,-0.054586,-0.462446,0.967076,0.001956,-0.002008,0.011740,-0.538179,-0.529032,0.355386,0.000770,0.012606,0.002185,0.350518,0.009570,-0.020221,0.018010
0.059620,-0.466553,0.957025,-0.054231,-0.462538,0.967129,0.001953,-0.001989,0.011705,-0.538110,-0.528940,0.355632,0.000775,0.012511,0.002163,0.351028,0.009516,-0.020151,0.017943
0.059491,-0.466639,0.957173,-0.053846,-0.462615,0.967183,0.001949,-0.002001,0.011686,-0.538054,-0.528842,0.355884,0.000774,0.012490,0.002159,0.351664,0.009436,-0.020081,0.017840
0.059378,-0.466709,0.957321,-0.053446,-0.462692,0.967247,0.001962,-0.002029,0.011667,-0.537998,-0.528737,0.356186,0.000779,0.012433,0.002156,0.352273,0.009376,-0.020012,0.017811
0.059250,-0.466779,0.957459,-0.053017,-0.462769,0.967310,0.001990,-0.002026,0.011648,-0.537929,-0.528613,0.356506,0.000777,0.012357,0.002134,0.352753,0.009335,-0.019942,0.017800
0.059090,-0.466849,0.957636,-0.052588,-0.462846,0.967393,0.002033,-0.002022,0.011613,-0.537861,-0.528490,0.356832,0.000776,0.012300,0.002149,0.353219,0.009307,-0.019872,0.017771
0.058869,-0.466935,0.957851,-0.052130,-0.462938,0.967466,0.002045,-0.002004,0.011594,-0.537805,-0.528310,0.357120,0.000769,0.012243,0.002127,0.353537,0.009247,-0.019784,0.017705
0.058633,-0.467005,0.958133,-0.051750,-0.463061,0.967549,0.002042,-0.002000,0.011575,-0.537736,-0.528142,0.357330,0.000786,0.012150,0.002142,0.353779,0.009182,-0.019679,0.017657
0.058381,-0.467106,0.958444,-0.051402,-0.463184,0.967622,0.002023,-0.002012,0.011540,-0.537674,-0.528032,0.357483,0.000779,0.012075,0.002156,0.353944,0.009033,-0.019573,0.017610
0.058130,-0.467191,0.958821,-0.051116,-0.463306,0.967695,0.002035,-0.002009,0.011521,-0.537611,-0.527929,0.357578,0.000765,0.012018,0.002135,0.354039,0.008601,-0.019486,0.017526
0.057834,-0.467292,0.959197,-0.050847,-0.463413,0.967758,0.002032,-0.001990,0.011502,-0.537555,-0.527858,0.357674,0.000770,0.011907,0.002131,0.354134,0.008152,-0.019380,0.017460
0.057569,-0.467377,0.959639,-0.050562,-0.463536,0.967831,0.002013,-0.002002,0.011483,-0.537480,-0.527767,0.357738,0.000775,0.011833,0.002146,0.354223,0.007767,-0.019257,0.017340
0.057289,-0.467462,0.960128,-0.050279,-0.463627,0.967894,0.002025,-0.001999,0.011449,-0.537418,-0.527683,0.357814,0.000767,0.011741,0.002106,0.354293,0.007408,-0.019134,0.017221
0.057010,-0.467531,0.960788,-0.050073,-0.463688,0.967947,0.002006,-0.001996,0.011430,-0.537368,-0.527587,0.357879,0.000766,0.011703,0.002120,0.354369,0.007245,-0.019012,0.017156
0.056777,-0.467586,0.961713,-0.049805,-0.463748,0.968020,0.001972,-0.001992,0.011426,-0.537293,-0.527485,0.357949,0.000771,0.011629,0.002117,0.354445,0.007139,-0.018871,0.017073
0.056499,-0.467625,0.962417,-0.049539,-0.463794,0.968102,0.001938,-0.001959,0.011391,-0.537224,-0.527370,0.358019,0.000763,0.011537,0.002113,0.354528,0.006958,-0.018731,0.017008
0.056221,-0.467664,0.963070,-0.049288,-0.463854,0.968213,0.001920,-0.001955,0.011372,-0.537162,-0.527161,0.358096,0.000756,0.011500,0.002110,0.354604,0.006821,-0.018628,0.016943
0.055914,-0.467718,0.963940,-0.049023,-0.463900,0.968323,0.001932,-0.001937,0.011353,-0.537100,-0.526742,0.358160,0.000761,0.011427,0.002106,0.354674,0.006710,-0.018543,0.016843
0.055532,-0.467787,0.964959,-0.048774,-0.463976,0.968443,0.001929,-0.001949,0.011334,-0.537044,-0.526230,0.358230,0.000760,0.011353,0.002103,0.354750,0.006587,-0.018475,0.016779
0.055105,-0.467826,0.965568,-0.048510,-0.464021,0.968562,0.001941,-0.001945,0.011330,-0.536981,-0.525266,0.358307,0.000758,0.011298,0.002117,0.354832,0.006414,-0.018391,0.016732
0.054648,-0.467835,0.966080,-0.048277,-0.464097,0.968700,0.001922,-0.001942,0.011296,-0.536919,-0.523951,0.358389,0.000763,0.011208,0.002096,0.354896,0.006149,-0.018288,0.016686
0.053997,-0.467829,0.966477,-0.048014,-0.464158,0.968848,0.001919,-0.001939,0.011292,-0.536850,-0.522734,0.358460,0.000756,0.011135,0.002092,0.354979,0.005977,-0.018221,0.016604
0.053302,-0.467823,0.966996,-0.047736,-0.464218,0.968976,0.001916,-0.001936,0.011258,-0.536782,-0.522170,0.358536,0.000754,0.011045,0.002089,0.355055,0.005961,-0.018137,0.016541
0.052655,-0.467833,0.967522,-0.047475,-0.464279,0.969113,0.001912,-0.001917,0.011239,-0.536707,-0.522151,0.358600,0.000747,0.010990,0.002085,0.355131,0.005926,-0.018070,0.016495
0.052114,-0.467887,0.968010,-0.047184,-0.464355,0.969241,0.001924,-0.001899,0.011205,-0.536632,-0.522107,0.358671,0.000752,0.010900,0.002082,0.355207,0.005922,-0.017986,0.016431
0.051605,-0.467957,0.968533,-0.046878,-0.464415,0.969377,0.001921,-0.001911,0.011186,-0.536564,-0.522076,0.358741,0.000751,0.010882,0.002060,0.355283,0.005900,-0.017938,0.016332
0.051098,-0.468056,0.969111,-0.046634,-0.464461,0.969495,0.001918,-0.001893,0.011152,-0.536502,-0.522032,0.358817,0.000749,0.010810,0.002092,0.355359,0.005871,-0.017872,0.016286
0.050697,-0.468171,0.969902,-0.046375,-0.464521,0.969622,0.001899,-0.001904,0.011148,-0.536433,-0.522000,0.358894,0.000754,0.010774,0.002089,0.355442,0.005861,-0.017806,0.016259
0.050132,-0.468255,0.970635,-0.046146,-0.464582,0.969739,0.001881,-0.001886,0.011128,-0.536371,-0.521957,0.358982,0.000741,0.010720,0.002067,0.355518,0.005858,-0.017775,0.016195
0.049525,-0.468309,0.971086,-0.045918,-0.464658,0.969856,0.001878,-0.001883,0.011109,-0.536309,-0.521919,0.359071,0.000745,0.010667,0.002081,0.355600,0.005841,-0.017727,0.016080
0.048785,-0.468378,0.971442,-0.045720,-0.464748,0.969964,0.001890,-0.001894,0.011075,-0.536246,-0.521882,0.359165,0.000750,0.010613,0.002060,0.355683,0.005831,-0.017679,0.015981
0.048077,-0.468448,0.971761,-0.045538,-0.464868,0.970071,0.001901,-0.001876,0.011042,-0.536178,-0.521850,0.359248,0.000737,0.010560,0.002057,0.355765,0.005827,-0.017631,0.015901
0.047535,-0.468546,0.972069,-0.045311,-0.465003,0.970178,0.001928,-0.001888,0.010978,-0.536122,-0.521812,0.359330,0.000742,0.010524,0.002053,0.355871,0.005811,-0.017566,0.015839
0.047187,-0.468660,0.972339,-0.045100,-0.465181,0.970267,0.001924,-0.001870,0.010900,-0.536060,-0.521781,0.359406,0.000734,0.010471,0.002050,0.355978,0.005813,-0.017501,0.015759
0.046824,-0.468803,0.972627,-0.044874,-0.465374,0.970373,0.001936,-0.001867,0.010778,-0.535991,-0.521743,0.359489,0.000739,0.010453,0.002046,0.356084,0.005791,-0.017435,0.015714
0.046581,-0.468975,0.972886,-0.044664,-0.465611,0.970461,0.001932,-0.001878,0.010641,-0.535929,-0.521700,0.359577,0.000738,0.010400,0.002043,0.356202,0.005787,-0.017370,0.015669
0.046383,-0.469146,0.973090,-0.044454,-0.465848,0.970559,0.001914,-0.001860,0.010564,-0.535867,-0.521656,0.359653,0.000743,0.010382,0.002057,0.356290,0.005777,-0.017305,0.015625
0.046229,-0.469303,0.973219,-0.044273,-0.466128,0.970656,0.001911,-0.001842,0.010472,-0.535798,-0.521624,0.359729,0.000735,0.010364,0.002036,0.356384,0.005761,-0.017258,0.015598
0.046104,-0.469503,0.973321,-0.044108,-0.466465,0.970762,0.001908,-0.001854,0.010395,-0.535736,-0.521581,0.359805,0.000728,0.010311,0.002049,0.356460,0.005745,-0.017210,0.015571
0.046024,-0.469673,0.973386,-0.043973,-0.466831,0.970868,0.001904,-0.001851,0.010333,-0.535674,-0.521543,0.359881,0.000727,0.010310,0.002028,0.356536,0.005741,-0.017163,0.015509
0.045929,-0.469858,0.973450,-0.043838,-0.467255,0.970973,0.001901,-0.001833,0.010271,-0.535618,-0.521512,0.359951,0.000737,0.010275,0.002025,0.356606,0.005737,-0.017116,0.015499
0.045863,-0.470042,0.973488,-0.043732,-0.467794,0.971097,0.001883,-0.001829,0.010224,-0.535543,-0.521468,0.360027,0.000736,0.010257,0.002039,0.356682,0.005721,-0.017086,0.015437
0.045783,-0.470211,0.973543,-0.043670,-0.468448,0.971230,0.001880,-0.001855,0.010206,-0.535481,-0.521424,0.360097,0.000729,0.010239,0.002018,0.356764,0.005717,-0.017039,0.015428
0.045702,-0.470321,0.973590,-0.043593,-0.469172,0.971316,0.001891,-0.001867,0.010173,-0.535425,-0.521399,0.360179,0.000734,0.010221,0.002014,0.356839,0.005707,-0.017009,0.015383
0.045637,-0.470432,0.973654,-0.043531,-0.469735,0.971376,0.001888,-0.001863,0.010170,-0.535351,-0.521367,0.360255,0.000732,0.010203,0.002028,0.356909,0.005697,-0.016962,0.015373
0.045556,-0.470484,0.973691,-0.043484,-0.470223,0.971435,0.001884,-0.001875,0.010138,-0.535294,-0.521318,0.360331,0.000731,0.010168,0.002007,0.356985,0.005687,-0.016915,0.015364
0.045476,-0.470536,0.973747,-0.043392,-0.470652,0.971477,0.001896,-0.001871,0.010134,-0.535238,-0.521280,0.360401,0.000724,0.010167,0.001987,0.357061,0.005677,-0.016885,0.015336
0.045410,-0.470559,0.973802,-0.043330,-0.471036,0.971536,0.001878,-0.001868,0.010102,-0.535164,-0.521248,0.360465,0.000728,0.010132,0.002000,0.357143,0.005661,-0.016838,0.015309
0.045344,-0.470611,0.973876,-0.043253,-0.471346,0.971578,0.001889,-0.001865,0.010084,-0.535102,-0.521205,0.360535,0.000721,0.010097,0.001997,0.357219,0.005663,-0.016808,0.015282
0.045264,-0.470663,0.973940,-0.043162,-0.471743,0.971637,0.001886,-0.001861,0.010081,-0.535022,-0.521167,0.360605,0.000726,0.010062,0.001976,0.357300,0.005641,-0.016761,0.015272
0.045183,-0.470715,0.974004,-0.043071,-0.472109,0.971687,0.001882,-0.001858,0.010063,-0.534960,-0.521135,0.360681,0.000719,0.010044,0.001972,0.357394,0.005631,-0.016714,0.015228
0.045103,-0.470753,0.974086,-0.042980,-0.472474,0.971738,0.001879,-0.001840,0.010030,-0.534897,-0.521098,0.360757,0.000723,0.010009,0.001986,0.357487,0.005627,-0.016668,0.015184
0.045023,-0.470819,0.974168,-0.042889,-0.472824,0.971788,0.001876,-0.001851,0.010013,-0.534841,-0.521060,0.360832,0.000722,0.009974,0.001982,0.357575,0.005617,-0.016638,0.015157
0.044942,-0.470886,0.974232,-0.042813,-0.473115,0.971838,0.001872,-0.001834,0.010009,-0.534779,-0.521023,0.360908,0.000721,0.009940,0.001962,0.357662,0.005601,-0.016574,0.015130
0.044862,-0.470938,0.974287,-0.042693,-0.473335,0.971889,0.001855,-0.001845,0.009991,-0.534711,-0.520973,0.360996,0.000713,0.009905,0.001975,0.357756,0.005597,-0.016511,0.015086
0.044781,-0.471004,0.974360,-0.042588,-0.473496,0.971948,0.001851,-0.001842,0.009959,-0.534649,-0.520936,0.361071,0.000718,0.009870,0.001955,0.357837,0.005581,-0.016498,0.015008
0.044701,-0.471070,0.974406,-0.042455,-0.473644,0.972007,0.001862,-0.001824,0.009941,-0.534581,-0.520904,0.361159,0.000717,0.009853,0.001968,0.357919,0.005577,-0.016435,0.014981
0.044621,-0.471165,0.974470,-0.042308,-0.473748,0.972067,0.001845,-0.001821,0.009937,-0.534518,-0.520855,0.361258,0.000710,0.009818,0.001948,0.357994,0.005567,-0.016355,0.014904
0.044540,-0.471288,0.974525,-0.042147,-0.473852,0.972135,0.001855,-0.001832,0.009919,-0.534450,-0.520823,0.361386,0.000714,0.009800,0.001944,0.358088,0.005551,-0.016309,0.014844
0.044460,-0.471425,0.974571,-0.042000,-0.473941,0.972203,0.001838,-0.001828,0.009887,-0.534400,-0.520780,0.361502,0.000713,0.009749,0.001941,0.358163,0.005547,-0.016279,0.014800
0.044365,-0.471575,0.974617,-0.041811,-0.474002,0.972288,0.001835,-0.001811,0.009869,-0.534332,-0.520742,0.361646,0.000706,0.009715,0.001921,0.358256,0.005537,-0.016216,0.014773
0.044285,-0.471683,0.974663,-0.041637,-0.474064,0.972338,0.001831,-0.001808,0.009852,-0.534270,-0.520710,0.361785,0.000705,0.009697,0.001917,0.358332,0.005527,-0.016187,0.014713
0.044204,-0.471847,0.974709,-0.041463,-0.474111,0.972406,0.001828,-0.001804,0.009848,-0.534202,-0.520667,0.361941,0.000703,0.009663,0.001930,0.358407,0.005517,-0.016174,0.014686
0.044124,-0.471996,0.974764,-0.041303,-0.474172,0.972465,0.001825,-0.001801,0.009816,-0.534145,-0.520629,0.362131,0.000702,0.009629,0.001910,0.358483,0.005506,-0.016128,0.014643
0.044044,-0.472131,0.974809,-0.041144,-0.474205,0.972515,0.001821,-0.001798,0.009784,-0.534089,-0.520592,0.362275,0.000701,0.009611,0.001907,0.358564,0.005491,-0.016082,0.014583
0.043963,-0.472252,0.974855,-0.041027,-0.474238,0.972583,0.001804,-0.001781,0.009738,-0.534027,-0.520560,0.362412,0.000699,0.009594,0.001903,0.358640,0.005481,-0.016053,0.014573
0.043883,-0.472345,0.974901,-0.040924,-0.474271,0.972633,0.001801,-0.001791,0.009706,-0.533959,-0.520522,0.362487,0.000698,0.009576,0.001900,0.358704,0.005471,-0.016007,0.014547
0.043775,-0.472423,0.974939,-0.040849,-0.474304,0.972700,0.001797,-0.001788,0.009661,-0.533885,-0.520479,0.362550,0.000703,0.009542,0.001880,0.358791,0.005461,-0.015961,0.014553
0.043708,-0.472502,0.974993,-0.040774,-0.474338,0.972751,0.001808,-0.001785,0.009601,-0.533834,-0.520441,0.362624,0.000701,0.009541,0.001876,0.358867,0.005451,-0.015932,0.014526
0.043628,-0.472552,0.975031,-0.040741,-0.474357,0.972809,0.001819,-0.001781,0.009542,-0.533766,-0.520404,0.362699,0.000700,0.009507,0.001889,0.358937,0.005441,-0.015886,0.014499
0.043548,-0.472603,0.975085,-0.040693,-0.474404,0.972877,0.001815,-0.001792,0.009497,-0.533698,-0.520361,0.362767,0.000687,0.009490,0.001869,0.359024,0.005431,-0.015857,0.014473
0.043467,-0.472667,0.975140,-0.040660,-0.474438,0.972935,0.001826,-0.001803,0.009479,-0.533642,-0.520334,0.362836,0.000697,0.009489,0.001866,0.359105,0.005421,-0.015811,0.014446
0.043387,-0.472704,0.975177,-0.040612,-0.474485,0.973003,0.001822,-0.001799,0.009448,-0.533568,-0.520285,0.362905,0.000696,0.009438,0.001846,0.359186,0.005411,-0.015782,0.014419
0.043320,-0.472768,0.975232,-0.040537,-0.474532,0.973061,0.001805,-0.001823,0.009444,-0.533484,-0.520254,0.362985,0.000689,0.009437,0.001826,0.359268,0.005401,-0.015720,0.014393
0.043226,-0.472819,0.975278,-0.040462,-0.474593,0.973129,0.001802,-0.001820,0.009427,-0.533405,-0.520216,0.363053,0.000694,0.009403,0.001839,0.359349,0.005391,-0.015675,0.014366
0.043160,-0.472855,0.975332,-0.040373,-0.474640,0.973213,0.001798,-0.001803,0.009395,-0.533354,-0.520173,0.363133,0.000698,0.009386,0.001836,0.359424,0.005380,-0.015646,0.014323
0.043066,-0.472920,0.975378,-0.040270,-0.474688,0.973314,0.001795,-0.001800,0.009392,-0.533280,-0.520141,0.363213,0.000691,0.009352,0.001816,0.359511,0.005365,-0.015617,0.014280
0.042985,-0.472970,0.975424,-0.040154,-0.474748,0.973398,0.001792,-0.001796,0.009374,-0.533207,-0.520092,0.363293,0.000690,0.009351,0.001813,0.359592,0.005355,-0.015587,0.014253
0.042905,-0.473021,0.975479,-0.040024,-0.474809,0.973473,0.001775,-0.001779,0.009357,-0.533145,-0.520066,0.363356,0.000683,0.009333,0.001810,0.359690,0.005345,-0.015526,0.014227
0.042838,-0.473071,0.975516,-0.039895,-0.474856,0.973549,0.001785,-0.001776,0.009325,-0.533077,-0.520028,0.363430,0.000687,0.009300,0.001806,0.359788,0.005335,-0.015497,0.014200
0.042771,-0.473122,0.975579,-0.039698,-0.474904,0.973624,0.001782,-0.001773,0.009308,-0.533015,-0.519991,0.363499,0.000680,0.009250,0.001803,0.359880,0.005325,-0.015436,0.014141
0.042691,-0.473172,0.975625,-0.039487,-0.474951,0.973716,0.001778,-0.001769,0.009290,-0.532953,-0.519958,0.363573,0.000679,0.009233,0.001799,0.359978,0.005309,-0.015391,0.014099
0.042638,-0.473250,0.975679,-0.039264,-0.475052,0.973799,0.001761,-0.001752,0.009286,-0.532886,-0.519910,0.363642,0.000672,0.009215,0.001796,0.360070,0.005299,-0.015345,0.014072
0.042598,-0.473314,0.975725,-0.038973,-0.475113,0.973899,0.001663,-0.001735,0.009296,-0.532818,-0.519878,0.363721,0.000671,0.009198,0.001777,0.360156,0.005284,-0.015317,0.014014
0.042531,-0.473391,0.975771,-0.038562,-0.475173,0.973991,0.001606,-0.001719,0.009292,-0.532756,-0.519840,0.363812,0.000670,0.009165,0.001773,0.360232,0.005263,-0.015272,0.013939
0.042477,-0.473482,0.975825,-0.038045,-0.475220,0.974133,0.001590,-0.001729,0.009274,-0.532694,-0.519808,0.363908,0.000668,0.009147,0.001770,0.360313,0.005247,-0.015243,0.013849
0.042423,-0.473559,0.975880,-0.037582,-0.475281,0.974274,0.001587,-0.001726,0.009257,-0.532632,-0.519765,0.364004,0.000667,0.009130,0.001766,0.360388,0.005226,-0.015230,0.013743
0.042356,-0.473690,0.975942,-0.037095,-0.475355,0.974432,0.001624,-0.001722,0.009239,-0.532559,-0.519722,0.364095,0.000666,0.009113,0.001779,0.360463,0.005205,-0.015169,0.013685
0.042276,-0.473821,0.976005,-0.036649,-0.475402,0.974573,0.001648,-0.001719,0.009208,-0.532502,-0.519679,0.364174,0.000665,0.009095,0.001728,0.360538,0.005190,-0.015140,0.013580
0.042181,-0.473938,0.976067,-0.036191,-0.475449,0.974739,0.001658,-0.001716,0.009191,-0.532440,-0.519652,0.364248,0.000663,0.009030,0.001756,0.360619,0.005180,-0.015111,0.013522
0.042074,-0.474041,0.976138,-0.035735,-0.475496,0.974870,0.001668,-0.001713,0.009146,-0.532378,-0.519615,0.364322,0.000662,0.009045,0.001769,0.360706,0.005165,-0.015051,0.013480
0.041980,-0.474157,0.976184,-0.035414,-0.475542,0.974985,0.001665,-0.001709,0.009129,-0.532316,-0.519577,0.364390,0.000661,0.008996,0.001750,0.360792,0.005149,-0.015038,0.013439
